2306,8866,54
2306,12718,49
2307,2732,80
2307,6543,48
2307,8857,74
2307,8864,14
2308,2732,11
2308,12725,69
2308,12728,18
2309,2310,5
2309,2656,2
2309,8872,68
2309,12729,95
2310,2309,94
2310,2656,70
2310,8863,96
2310,8883,48
2311,8885,76
2311,9128,34
2311,9129,50
2312,2314,17
2312,11885,18
2313,2312,12
2313,2314,39
2313,8884,73
2314,2312,23
2314,2313,35
2314,8848,27
2314,11889,31
2315,8886,40
2315,8887,9
2315,11887,68
2316,3354,91
2316,8887,2
2316,8889,54
2316,12711,94
2317,8823,35
2317,8889,81
2317,12706,65
2318,868,41
2318,1613,45
2318,12707,56
2319,731,60
2319,11714,76
2319,12717,94
2320,2321,64
2320,3227,32
2320,10426,76
2321,2320,54
2321,2322,29
2321,8811,84
2322,2321,25
2322,2323,55
2322,10420,62
2323,2287,99
2323,2322,28
2323,2324,99
2324,2286,10
2324,2323,16
2324,2325,8
2325,2285,31
2325,2324,50
2325,2326,10
2325,8904,31
2326,2325,34
2326,8809,4
2326,8903,5
2327,8807,51
2327,8809,38
2327,11914,50
2327,12634,4
2328,8806,37
2328,8808,65
2328,8903,86
2328,11914,50
2329,2330,15
2329,3520,34
2329,8805,10
2329,8808,30
2330,2329,11
2330,2331,9
2330,5800,99
2331,2330,31
2331,3668,1
2331,5802,50
2331,8813,36
2332,3520,38
2332,8807,29
2332,8813,53
2332,12635,78
2333,8810,19
2333,8812,51
2333,12634,87
2334,2110,84
2334,2335,56
2334,2336,35
2334,10326,9
2335,2334,47
2335,2336,96
2335,2403,8
2336,2334,40
2336,2335,72
2336,2337,95
2336,10241,7
2337,2336,27
2337,2338,69
2337,2351,43
2337,10242,100
2338,2337,14
2338,2339,79
2338,3581,2
2339,2338,89
2339,2340,61
2339,2403,20
2340,593,89
2340,2339,20
2340,2343,49
2341,2427,35
2341,2432,69
2342,8178,65
2343,2340,32
2343,2344,93
2343,2734,62
2343,3579,19
2344,2343,63
2344,2346,88
2344,2664,56
2345,2382,26
2345,8148,88
2346,2344,7
2346,3580,15
2346,11961,21
2347,2348,42
2347,2371,70
2347,3580,79
2348,2347,49
2348,2349,41
2348,2353,24
2349,2348,1
2349,2350,1
2349,3579,66
2350,2349,49
2350,2351,28
2350,3581,51
2351,2337,29
2351,2350,14
2351,2352,41
2352,2351,16
2352,2353,2
2352,3583,52
2352,5832,93
2353,2348,40
2353,2352,11
2353,2354,72
2354,594,42
2354,2353,88
2354,2355,88
2355,2354,35
2355,2362,29
2355,3582,60
2355,3587,67
2356,3582,58
2356,3583,79
2356,3589,32
2356,10244,14
2357,3588,2
2357,3589,52
2357,10518,4
2358,2361,88
2358,3587,30
2358,3588,56
2358,11962,35
2359,2360,71
2359,10520,3
2359,10521,27
2360,2359,75
2360,2361,79
2360,10523,67
2361,2358,81
2361,2360,71
2361,3586,29
2362,2355,29
2362,2368,42
2362,3585,99
2363,2364,5
2363,3535,55
2363,3585,79
2364,2363,84
2364,2366,51
2364,3567,99
2364,3584,39
2365,10359,11
2365,12173,81
2365,12273,68
2366,2364,92
2366,2367,9
2366,3565,93
2367,2366,58
2367,2368,27
2367,2383,58
2368,2362,11
2368,2367,10
2368,3584,54
2368,11963,63
2369,2342,88
2369,2382,80
2369,8456,74
2370,900,98
2370,2470,32
2370,2472,24
2371,2347,95
2371,11961,64
2371,11963,76
2372,2373,10
2372,2383,13
2372,11961,43
2373,2372,60
2373,3576,76
2373,3577,90
2374,9466,52
2374,9469,31
2375,2376,64
2375,2665,83
2375,3577,82
2376,2127,72
2376,2375,37
2376,3372,47
2376,3578,9
2377,2107,90
2377,2389,57
2377,3573,75
2377,3575,4
2378,2379,78
2378,3369,47
2378,3574,24
2379,2378,87
2379,2380,38
2379,3578,85
2380,2379,41
2380,2381,37
2380,2385,31
2381,2380,9
2381,3576,64
2381,11960,91
2382,2369,68
2382,9218,54
2383,2367,39
2383,2372,58
2383,2384,45
2383,11960,78
2384,2383,72
2384,3565,98
2384,3566,52
2384,3568,60
2385,2380,48
2385,2386,55
2385,3392,42
2386,2385,93
2386,2387,57
2386,3505,14
2387,2386,81
2387,2388,29
2387,3574,35
2388,591,62
2388,2387,97
2388,2389,94
2389,2377,57
2389,2388,97
2389,3382,68
2389,3506,47
2390,590,34
2390,3382,61
2390,11959,95
2391,1806,76
2391,2392,42
2391,5157,18
2392,2391,27
2392,2393,72
2392,11958,25
2393,1808,14
2393,2392,1
2393,3357,19
2393,3572,44
2394,2395,78
2394,3563,43
2394,3572,96
2394,6965,61
2395,586,21
2395,2394,27
2395,3603,95
2396,2397,48
2396,2399,8
2396,3602,38
2397,2396,47
2397,3569,48
2397,3570,73
2398,436,77
2398,1754,38
2399,587,15
2399,2396,85
2399,10425,56
2400,3566,71
2400,3570,83
2400,3598,63
2400,10425,83
2401,9499,66
2401,9514,92
2402,3567,40
2402,3600,58
2402,10435,43
2402,10543,55
2403,2099,4
2403,2125,91
2403,2335,100
2403,2339,50
2404,1806,95
2404,2405,12
2404,2870,25
2405,2404,90
2405,5158,63
2405,9040,93
2406,436,78
2406,2035,2
2407,437,12
2407,1753,8
2407,2037,15
2408,437,24
2408,1753,100
2408,1754,54
2409,438,2
2409,1755,91
2409,2037,90
2410,438,100
2410,2037,54
2410,2412,7
2411,438,86
2411,1767,90
2411,3500,87
2412,439,51
2412,1768,10
2412,2410,86
2413,440,98
2413,1767,49
2413,1776,45
2414,2416,44
2414,5794,34
2414,10370,97
2414,11046,42
2415,910,56
2415,2716,18
2415,11046,10
2416,2414,73
2416,7661,57
2416,9299,4
2417,3100,28
2417,7661,35
2417,7662,46
2417,7663,66
2418,5791,44
2418,7980,57
2418,11047,58
2418,12857,22
2419,7660,59
2419,11524,75
2419,11841,89
2420,7659,39
2420,7660,79
2420,11522,92
2420,11523,30
2421,7657,99
2421,7659,42
2421,11842,91
2421,12853,21
2422,906,24
2422,2423,28
2422,12855,75
2423,2422,40
2423,7651,31
2423,7656,86
2423,11844,4
2424,2426,98
2424,11522,17
2424,12854,93
2425,1296,6
2425,2427,73
2425,9134,45
2426,2424,10
2426,2427,45
2426,5789,76
2427,2341,87
2427,2425,77
2427,2426,80
2427,2428,39
2428,2427,10
2428,7656,96
2428,11843,82
2429,904,70
2429,2430,16
2429,2444,18
2430,2429,68
2430,2431,95
2430,3477,21
2430,5592,28
2431,2430,26
2431,7647,93
2431,11843,55
2431,12884,68
2432,2341,20
2432,3414,99
2432,7647,77
2433,2434,63
2433,3414,89
2433,9134,62
2434,1298,67
2434,2433,89
2434,3346,88
2435,2455,74
2435,11847,12
2435,11848,52
2436,3413,70
2436,7650,31
2436,11848,44
2437,2438,10
2437,3413,75
2437,7649,41
2438,904,67
2438,2437,18
2438,12884,96
2439,1299,25
2439,8395,70
2439,9273,92
2440,905,40
2440,2442,19
2440,7635,82
2441,875,94
2441,2442,13
2441,2449,38
2442,2440,9
2442,2441,74
2442,7648,28
2442,7649,88
2443,875,72
2443,2445,85
2443,7648,27
2444,2429,21
2444,2445,82
2444,7645,65
2445,2443,7
2445,2444,4
2445,2448,4
2445,12887,72
2446,8057,84
2446,10550,13
2446,12888,12
2447,1627,91
2447,2448,94
2447,2602,28
2447,10550,7
2448,2445,80
2448,2447,38
2448,6992,82
2448,12888,81
2449,2441,58
2449,2596,75
2449,10456,71
2450,898,6
2450,3341,18
2450,7630,25
2451,2509,62
2451,7630,31
2451,7636,67
2451,7643,22
2452,2453,52
2452,2457,5
2452,3659,72
2452,7642,71
2453,2452,18
2453,2454,29
2453,2464,61
2453,7641,58
2454,2453,31
2454,2463,59
2454,7642,22
2454,7644,52
2455,2435,45
2455,2456,99
2455,2462,34
2455,7644,64
2456,896,13
2456,2455,91
2456,2458,61
2457,902,27
2457,2452,76
2457,7643,73
2458,2456,39
2458,5786,66
2458,9620,67
2458,12872,74
2459,896,31
2459,2460,23
2459,12871,56
2460,2459,87
2460,2462,2
2460,12868,15
2460,12870,80
2461,897,62
2461,2466,100
2461,12870,12
2462,2455,44
2462,2460,4
2462,2463,35
2463,2454,93
2463,2462,64
2463,7633,58
2464,2453,14
2464,3126,58
2464,7633,61
2465,897,42
2465,2466,82
2465,3126,81
2466,2461,62
2466,2465,29
2466,2467,100
2466,2468,58
2467,2468,56
2467,7387,80
2468,2466,95
2468,2467,51
2468,7386,62
2468,7634,10
2469,3133,5
2469,7385,54
2469,7634,29
2470,2370,37
2470,2568,2
2470,11763,91
2470,12877,84
2471,3409,66
2471,3656,64
2472,2370,27
2472,4337,69
2472,7637,20
2473,2474,86
2473,2500,8
2473,7638,44
2474,2473,13
2474,7637,58
2474,11850,4
2474,12881,53
2475,2599,72
2475,2600,34
2475,7358,79
2476,2477,40
2476,2599,33
2476,11852,4
2477,2476,86
2477,7140,5
2477,7362,9
2477,11871,20
2478,2481,68
2478,7360,53
2478,11871,21
2479,2480,92
2479,2481,30
2479,7360,88
2480,2479,56
2480,11874,83
2480,11875,100
2481,2478,28
2481,2479,38
2481,2604,8
2481,7359,26
2482,2602,51
2482,2604,36
2482,11040,35
2482,12896,6
2483,2484,29
2483,11040,4
2483,11872,54
2484,2483,52
2484,6924,93
2484,10458,37
2484,11041,12
2485,2489,9
2485,3106,4
2485,5904,27
2485,6924,92
2486,6556,95
2486,9048,44
2486,9148,12
2487,488,52
2487,1914,56
2487,2976,91
2488,6968,7
2488,6970,74
2488,9147,75
2489,2485,62
2489,6922,10
2489,6970,49
2490,3108,92
2490,6922,65
2490,6923,98
2490,11873,3
2491,6942,95
2491,6968,14
2491,12898,76
2492,879,2
2492,2503,36
2492,3336,2
2493,879,17
2493,2504,73
2493,11876,58
2494,7367,19
2494,11876,55
2494,12900,10
2495,2497,21
2495,11873,76
2495,12899,93
2496,1288,57
2496,2497,85
2496,11875,11
2497,2495,20
2497,2496,76
2497,7361,62
2498,7361,74
2498,7362,44
2498,12903,99
2499,2500,16
2499,7365,55
2499,12880,22
2499,12901,56
2500,899,20
2500,2473,61
2500,2499,5
2501,2502,49
2501,7366,19
2501,7367,56
2502,882,58
2502,2501,46
2502,3179,87
2503,2492,34
2503,7363,86
2503,7384,81
2503,8587,83
2504,2493,66
2504,2530,67
2504,3179,59
2504,7363,58
2505,882,65
2505,3111,91
2505,3179,55
2506,2507,28
2506,3111,21
2506,12902,55
2506,12904,70
2507,2506,68
2507,11854,4
2507,12880,47
2507,12904,19
2508,7368,75
2508,11853,10
2508,11854,79
2508,12880,34
2509,2451,45
2509,2552,29
2509,3341,51
2510,894,49
2510,2511,15
2510,11853,93
2511,2510,89
2511,7385,71
2511,11855,68
2511,12879,75
2512,892,18
2512,7638,18
2512,12879,3
2513,2514,81
2513,2542,46
2513,7388,32
2514,2513,47
2514,2515,42
2514,7378,88
2515,2514,98
2515,2516,6
2515,7386,11
2515,7390,67
2516,2515,97
2516,7378,30
2516,7389,67
2516,7392,57
2517,895,25
2517,2518,92
2517,7389,29
2518,2517,56
2518,2519,49
2518,2595,35
2518,7368,81
2519,883,99
2519,2518,99
2519,7391,32
2520,7375,25
2520,7391,57
2520,7392,48
2520,11868,1
2521,884,26
2521,2523,23
2521,7375,10
2522,886,79
2522,2523,7
2522,7374,43
2523,2521,69
2523,2522,88
2523,3484,69
2523,7370,82
2524,2525,37
2524,7370,62
2524,7371,51
2525,2524,79
2525,7364,90
2525,7369,43
2526,2530,49
2526,7364,22
2526,12904,44
2527,880,42
2527,2528,99
2527,7371,65
2528,1628,45
2528,2527,80
2528,3112,80
2528,7380,77
2529,880,9
2529,1628,85
2529,12907,1
2530,2504,9
2530,2526,29
2530,7382,11
2530,7383,28
2531,7382,24
2531,7384,100
2531,12906,74
2531,12909,68
2532,7380,35
2532,7381,23
2532,8010,20
2532,12905,2
2533,885,27
2533,3112,28
2533,7372,25
2534,434,94
2534,1832,11
2534,3502,15
2535,8007,11
2535,8010,5
2535,11056,21
2536,976,42
2536,3113,12
2536,11870,78
2537,976,69
2537,3113,28
2537,7373,98
2538,7373,78
2538,7374,92
2538,8003,74
2538,8004,4
2539,2586,6
2539,3485,80
2539,7376,80
2539,7377,13
2540,2542,47
2540,2586,6
2540,7377,79
2541,973,38
2541,2542,34
2541,2584,96
2542,2513,4
2542,2540,99
2542,2541,62
2542,11862,96
2543,2545,95
2543,7388,6
2543,11862,94
2544,973,44
2544,2545,87
2544,2585,30
2545,2543,90
2545,2544,37
2545,3124,25
2545,7387,49
2546,3124,40
2546,11859,54
2546,11860,71
2546,12869,31
2547,1300,70
2547,2548,43
2547,11541,9
2548,2547,31
2548,11858,76
2548,11859,63
2549,2550,81
2549,5785,8
2549,11858,39
2549,12868,63
2550,2549,6
2550,11539,48
2550,11540,28
2551,5785,94
2551,7982,2
2551,9274,60
2552,2509,34
2552,3343,91
2552,3409,24
2553,2593,67
2553,7986,51
2553,11539,25
2554,2555,73
2554,2557,75
2554,9314,65
2555,2554,38
2555,7983,66
2555,9313,56
2556,2558,9
2556,3130,36
2556,11856,46
2557,2554,56
2557,2562,85
2557,7987,58
2558,2556,59
2558,7986,16
2558,7987,35
2558,7988,92
2559,2560,62
2559,11540,54
2559,11542,62
2559,11543,62
2560,2559,35
2560,2561,24
2560,2569,25
2561,2560,75
2561,2562,5
2561,7985,75
2561,11544,93
2562,2557,63
2562,2561,97
2562,2563,74
2563,1301,6
2563,2562,33
2563,2564,92
2564,2563,62
2564,7993,9
2564,7999,13
2564,8591,41
2565,3483,83
2565,7999,21
2565,11864,13
2565,11865,78
2566,7985,55
2566,11545,79
2566,11861,36
2567,2569,67
2567,2575,73
2567,11545,8
2568,2470,76
2568,3343,42
2568,7640,27
2569,2560,28
2569,2567,22
2569,8000,94
2569,11630,83
2570,3123,53
2570,11541,66
2570,11630,23
2570,11860,71
2571,2572,51
2571,2585,27
2571,3123,30
2571,3459,21
2572,2571,13
2572,2573,7
2572,8000,75
2573,2572,100
2573,2585,30
2573,3122,44
2574,972,73
2574,2575,99
2574,3122,41
2575,2567,83
2575,2574,57
2575,7997,75
2575,7998,88
2576,7992,39
2576,7993,96
2576,8590,71
2577,7992,23
2577,7994,8
2577,7995,57
2577,7996,17
2578,3660,28
2578,11863,80
2579,7989,65
2579,7990,51
2579,7991,14
2580,2581,9
2580,7989,55
2580,12891,52
2581,2580,57
2581,2582,71
2581,11866,18
2582,2581,73
2582,3117,14
2582,12890,4
2583,3117,81
2583,3118,33
2583,8001,45
2583,12889,14
2584,2541,37
2584,2585,23
2584,8001,85
2585,2544,98
2585,2571,98
2585,2573,85
2585,2584,38
2586,2539,54
2586,2540,36
2586,2587,56
2586,8002,10
2587,974,72
2587,2586,35
2587,2588,59
2588,2587,37
2588,2589,91
2588,3116,11
2589,974,6
2589,2588,4
2589,12889,18
2590,8006,23
2590,8008,66
2590,11867,13
2591,862,22
2591,10152,17
2591,12521,78
2592,7990,9
2592,12891,20
2592,12892,28
2593,2553,87
2593,2594,78
2593,3132,24
2594,2593,88
2594,9622,79
2594,12894,48
2595,883,98
2595,2518,7
2595,7369,99
2596,2449,85
2596,3139,49
2596,6992,42
2597,2598,48
2597,2601,37
2597,10457,84
2598,2597,85
2598,7358,73
2598,10456,35
2598,11851,26
2599,2475,84
2599,2476,10
2599,2600,73
2600,2475,48
2600,2599,52
2600,2601,7
2600,7359,23
2601,2597,6
2601,2600,99
2601,2603,87
2602,2447,77
2602,2482,36
2602,2603,48
2603,877,69
2603,2601,5
2603,2602,94
2604,877,62
2604,2481,53
2604,2482,35
2605,3140,41
2605,7640,4
2605,7641,38
2606,441,13
2606,1774,32
2606,9088,95
2607,441,74
2607,1768,77
2607,2038,41
2608,441,16
2608,1769,68
2608,9061,39
2609,442,57
2609,1771,100
2609,1773,37
2610,442,43
2610,1769,39
2610,1773,4
2611,443,79
2611,1769,65
2611,1770,8
2612,444,60
2612,1751,100
2612,9062,26
2613,444,92
2613,1751,45
2613,2037,74
2614,445,72
2614,1751,2
2614,2079,41
2615,445,72
2615,1751,2
2615,1752,50
2616,446,62
2616,1725,82
2616,1752,37
2617,446,78
2617,1753,39
2617,9066,53
2618,447,17
2618,1749,6
2618,2958,100
2619,447,17
2619,1748,75
2619,1749,60
2620,448,65
2620,1745,14
2620,1746,49
2621,448,39
2621,1734,68
2621,1746,41
2622,448,15
2622,1739,36
2622,1745,14
2623,448,88
2623,1734,83
2623,1742,30
2624,449,1
2624,1739,5
2624,1741,29
2625,450,9
2625,1727,50
2625,1728,39
2626,450,58
2626,1728,67
2626,1732,62
2627,451,25
2627,2075,98
2627,3499,1
2628,451,53
2628,10412,38
2628,12482,75
2629,451,91
2629,2034,17
2629,10411,15
2630,1724,82
2630,2034,34
2630,12483,32
2631,453,95
2631,1754,49
2631,2068,28
2632,454,40
2632,1725,58
2632,3503,8
2633,455,80
2633,1722,44
2633,2032,91
2634,1153,75
2634,5804,37
2634,8334,83
2635,3669,34
2635,5803,71
2635,10428,66
2636,3676,71
2636,8811,56
2636,12636,86
2636,12637,91
2637,2638,80
2637,3671,66
2637,8815,47
2637,11911,32
2638,2637,80
2638,2639,81
2638,8814,68
2638,10428,76
2639,2638,90
2639,2640,4
2639,8817,18
2640,2639,25
2640,8814,19
2640,10427,40
2640,11909,54
2641,2642,79
2641,2643,91
2641,8818,62
2641,10427,59
2642,2641,1
2642,2643,35
2642,9130,9
2642,9131,72
2643,2641,30
2643,2642,14
2643,2644,1
2644,2643,2
2644,9132,13
2644,12661,8
2645,2647,30
2645,8822,79
2645,12663,70
2645,12667,74
2646,8822,92
2646,8844,46
2646,8846,44
2646,8889,19
2647,2645,89
2647,8844,55
2647,11919,41
2647,12712,4
2648,3530,61
2648,8820,16
2648,8842,52
2648,12713,70
2649,738,28
2649,8833,97
2649,12713,47
2650,2651,69
2650,2652,60
2650,8835,17
2650,12666,68
2651,2650,87
2651,2652,90
2651,8836,74
2651,8837,60
2652,2650,90
2652,2651,43
2652,8843,39
2652,8850,2
2653,8843,37
2653,8847,24
2653,11896,67
2653,11918,2
2654,8847,65
2654,8848,51
2654,8850,18
2654,12709,87
2655,2657,60
2655,9129,80
2655,11888,11
2656,2309,59
2656,2310,33
2656,2657,43
2656,2658,23
2657,2656,53
2657,2658,38
2657,8861,35
2658,2656,85
2658,2659,42
2658,11883,29
2659,2658,80
2659,2660,59
2659,8858,41
2659,12729,29
2660,2659,45
2660,8855,61
2660,8856,38
2661,8859,87
2661,8860,43
2661,11881,73
2662,2663,52
2662,3030,41
2662,8854,33
2663,2662,94
2663,8824,98
2663,12717,50
2664,2344,22
2664,3556,76
2665,2375,90
2665,3554,53
2666,2667,65
2666,2729,44
2666,8761,49
2666,11695,8
2667,2666,33
2667,2668,87
2667,2729,83
2667,8763,39
2668,2667,96
2668,8764,49
2668,8766,30
2668,11897,76
2669,2670,74
2669,8763,44
2669,8764,64
2669,12714,72
2670,2669,25
2670,2671,64
2670,8766,1
2671,2670,73
2671,8765,29
2671,8766,12
2671,12734,2
2672,3168,52
2672,8854,1
2672,8855,17
2672,10430,25
2673,10430,95
2673,10443,95
2673,11883,66
2673,12731,71
2674,2675,45
2674,8765,43
2674,11900,43
2674,12736,60
2675,2674,13
2675,2676,21
2675,8840,63
2676,2675,68
2676,2733,93
2676,9138,37
2676,11901,84
2677,2678,78
2677,8786,71
2677,8787,55
2678,2677,42
2678,2680,38
2678,2681,97
2678,8840,23
2679,8839,19
2679,9054,3
2679,12710,60
2679,12740,26
2680,2678,97
2680,8837,31
2680,8838,79
2680,8839,36
2681,2678,95
2681,8834,59
2681,8838,95
2681,11902,68
2682,2683,28
2682,2686,75
2682,8786,19
2682,11902,31
2683,2682,78
2683,2685,6
2683,8785,97
2684,2685,10
2684,2691,93
2684,8780,61
2685,2683,73
2685,2684,87
2685,2686,35
2686,2682,20
2686,2685,61
2686,2687,78
2686,8828,35
2687,2686,38
2687,8829,49
2687,8830,94
2687,8834,91
2688,735,11
2688,8831,96
2688,12666,69
2689,8827,83
2689,8830,6
2689,8832,93
2690,8783,5
2690,8784,16
2690,8827,48
2690,8828,27
2691,2684,78
2691,8781,82
2691,8782,48
2691,8783,95
2692,2701,83
2692,8779,91
2692,8780,31
2692,8781,54
2693,8779,74
2693,8785,82
2693,8788,52
2693,9051,82
2694,2720,66
2694,8776,2
2694,8777,99
2694,8778,79
2695,8789,71
2695,8791,99
2695,11905,28
2695,12674,7
2696,2717,43
2696,8789,63
2696,8790,34
2697,3534,86
2697,8770,76
2697,8790,37
2697,12677,10
2698,2699,43
2698,2700,31
2698,3534,18
2698,11908,93
2699,2698,58
2699,2700,2
2699,2711,85
2700,2698,63
2700,2699,1
2700,2702,82
2700,2703,2
2701,2692,71
2701,8770,54
2701,8771,21
2701,8791,75
2702,1626,13
2702,2700,81
2702,8771,80
2703,1272,71
2703,2700,15
2703,11907,58
2704,8784,88
2704,8821,26
2704,11906,16
2705,2706,41
2705,8821,72
2705,11907,2
2706,2705,92
2706,2707,44
2706,8818,50
2707,2706,13
2707,8801,98
2707,11910,18
2708,702,1
2708,2710,29
2708,8801,56
2709,3537,89
2709,8799,54
2709,12658,40
2710,2708,31
2710,2711,1
2710,2712,48
2710,8799,30
2711,2699,45
2711,2710,39
2711,8798,96
2712,2710,34
2712,8796,14
2712,8798,6
2712,12658,20
2713,5798,35
2713,9133,16
2713,9306,40
2713,10366,81
2714,1290,30
2714,2730,17
2714,11840,78
2715,2716,32
2715,8797,48
2715,11840,75
2716,2415,63
2716,2715,25
2716,5793,64
2716,8792,59
2717,2696,22
2717,8797,27
2717,12669,77
2718,7663,26
2718,7811,14
2718,8793,51
2718,8794,14
2719,5782,47
2719,7811,89
2719,8773,54
2720,2694,17
2720,2725,77
2720,12675,89
2721,687,37
2721,2722,4
2721,8767,14
2722,2721,43
2722,2723,12
2722,8769,22
2723,2722,94
2723,3028,84
2723,8760,98
2723,8768,96
2724,2726,61
2724,3028,39
2724,7652,59
2724,7653,8
2725,2720,89
2725,7654,22
2725,11903,93
2726,2724,100
2726,7651,4
2726,7655,10
2727,7646,11
2727,8758,72
2727,12859,27
2728,2729,13
2728,5590,28
2728,8757,11
2728,8758,4
2729,2666,25
2729,2667,87
2729,2728,33
2729,6570,8
2730,2714,24
2730,5796,31
2730,12657,48
2731,2304,74
2731,8879,52
2731,11878,15
2731,12721,93
2732,2303,81
2732,2307,4
2732,2308,48
2733,2676,94
2733,8787,4
2733,8788,21
2734,1953,19
2734,2343,75
2735,455,42
2735,1722,61
2735,2030,63
2736,2949,49
2736,5301,58
2736,5302,97
2736,5304,88
2737,2743,36
2738,456,41
2738,1731,77
2738,2030,8
2739,456,43
2739,2030,30
2739,2034,90
2740,456,60
2740,1732,71
2740,2956,60
2741,457,61
2741,12106,28
2741,12479,31
2742,457,32
2742,1721,57
2742,12481,99
2743,3847,85
2743,5311,94
2743,6238,77
2744,458,31
2744,1775,98
2744,8407,76
2745,2949,83
2745,5304,36
2746,458,59
2746,2005,54
2746,8407,36
2747,564,45
2747,1800,22
2747,2055,4
2748,459,43
2748,1718,93
2748,1775,22
2749,459,41
2749,1718,60
2749,1720,12
2750,460,10
2750,1720,69
2750,1731,50
2751,462,34
2751,1717,69
2751,2004,90
2752,462,64
2752,1716,96
2752,1717,43
2753,462,61
2753,2004,60
2753,9068,47
2754,463,73
2754,1715,19
2754,2003,86
2755,464,7
2755,1738,16
2755,9064,17
2756,464,22
2756,9063,33
2756,9070,65
2757,465,82
2757,1736,51
2757,9074,63
2758,466,44
2758,2006,88
2758,9071,30
2759,466,25
2759,1736,79
2759,2006,12
2760,468,97
2760,2997,53
2760,12102,55
2761,468,63
2761,1717,62
2761,2005,87
2762,469,11
2762,1727,51
2762,1733,89
2763,469,17
2763,1733,76
2763,1734,26
2764,470,34
2764,1726,78
2764,2957,4
2765,470,67
2765,1726,62
2765,1748,93
2766,452,56
2766,1724,82
2766,2068,25
2767,471,55
2767,1712,54
2767,1714,56
2768,471,6
2768,1712,75
2768,1713,25
2769,471,39
2769,2003,93
2769,9073,43
2770,472,88
2770,1714,46
2770,2001,81
2771,473,67
2771,1712,98
2771,1736,67
2772,473,93
2772,1711,81
2772,1712,80
2773,474,91
2773,1738,31
2773,9069,86
2774,475,58
2774,1711,32
2774,3492,60
2775,475,58
2775,1710,89
2775,1711,42
2776,476,92
2776,1710,38
2776,2001,11
2777,476,90
2777,1709,46
2777,2783,42
2778,1706,26
2778,9212,7
2779,477,31
2779,1706,5
2779,1707,25
2780,478,89
2780,1708,70
2780,1875,54
2781,480,93
2781,1999,83
2781,9075,40
2782,480,95
2782,1709,59
2782,1998,52
2783,480,87
2783,2000,23
2783,2777,38
2784,481,94
2784,1872,62
2784,1873,38
2785,481,18
2785,1709,31
2785,2800,62
2786,482,55
2786,1998,12
2786,9076,35
2787,482,59
2787,1872,10
2787,3214,40
2788,483,55
2788,1858,44
2788,1869,85
2789,483,16
2789,1870,48
2789,1871,88
2790,483,11
2790,1870,68
2790,9079,24
2791,484,7
2791,1740,6
2791,1741,40
2792,485,72
2792,9078,42
2792,9086,2
2793,485,64
2793,1738,36
2793,1999,61
2794,485,38
2794,1871,30
2794,9080,62
2795,486,89
2795,12100,23
2795,12473,83
2796,486,37
2796,1859,58
2796,3391,29
2797,487,10
2797,1867,71
2797,1997,97
2798,487,97
2798,1880,41
2798,1881,89
2799,488,59
2799,1874,64
2799,1875,33
2800,488,81
2800,1873,26
2800,2785,14
2801,490,11
2801,1857,94
2801,3178,38
2802,491,32
2802,1878,50
2802,1996,84
2803,1864,55
2803,2010,76
2803,12471,95
2804,493,47
2804,1865,34
2804,2010,44
2805,494,22
2805,1922,7
2805,1923,71
2806,494,73
2806,1865,85
2806,1922,27
2807,494,97
2807,2010,61
2807,9083,45
2808,495,47
2808,1921,52
2808,1922,44
2809,3207,75
2810,2812,99
2811,2810,32
2812,3927,34
2812,3932,42
2813,495,71
2813,1922,59
2813,3163,96
2814,9081,37
2814,12254,20
2814,12472,8
2815,496,71
2815,1702,71
2815,1866,61
2816,496,72
2816,1881,16
2816,9082,76
2817,491,93
2817,1881,71
2817,1996,13
2818,497,15
2818,1882,19
2818,1996,31
2819,3218,85
2820,3436,21
2820,3511,55
2820,13321,93
2821,498,3
2821,1882,83
2821,1988,26
2822,498,46
2822,1882,98
2822,1885,99
2823,498,65
2823,1885,57
2823,2978,86
2824,499,17
2824,1885,8
2824,1886,40
2825,500,69
2825,12249,97
2825,12250,33
2826,497,51
2826,1883,64
2826,2966,76
2827,500,27
2827,1887,67
2827,1893,63
2828,500,13
2828,3213,29
2828,3663,69
2829,501,19
2829,1894,46
2829,3299,75
2830,2831,40
2831,2832,50
2831,3700,27
2832,2831,31
2832,3645,51
2832,4744,3
2832,8569,70
2833,4763,45
2834,3646,85
2834,4082,40
2835,2836,47
2835,3646,66
2835,8404,21
2836,2835,66
2836,2837,30
2836,3648,15
2837,2838,21
2837,8553,5
2838,3203,44
2838,3219,12
2839,2840,35
2839,3203,63
2839,4805,79
2839,8549,59
2840,2839,60
2840,3854,20
2841,2842,99
2841,3853,30
2842,2841,68
2842,2843,98
2842,8543,83
2843,2842,22
2843,3016,84
2843,4808,93
2843,8539,23
2844,3309,42
2844,3370,38
2844,5623,99
2844,13330,81
2845,2918,73
2845,3202,24
2845,5624,72
2846,2847,42
2846,8573,98
2847,2848,60
2848,3653,77
2848,4552,19
2849,3653,26
2849,3679,27
2849,4387,9
2850,2851,45
2851,2933,45
2851,3687,24
2851,9151,78
2852,3685,93
2852,13289,59
2853,2852,52
2853,3683,1
2854,2853,54
2854,2996,55
2855,2854,89
2855,8584,51
2856,4099,80
2857,4014,48
2857,4924,57
2858,2995,10
2858,4956,76
2859,2922,42
2859,3688,12
2860,3316,44
2861,2862,50
2861,3187,30
2862,1574,61
2863,3693,59
2864,1538,95
2864,1540,40
2865,1539,74
